"bridgeId","healthIndex","year","structDef","town"
"8CG","-1","2015","False","Ipswich"
"8CH","-1","2015","False","Manchester"
"8CJ","-1","2015","False","Manchester"
"8CK","-1","2015","False","Manchester"
"8CR","-1","2015","False","Peabody"
"8CT","-1","2015","False","Peabody"
"8CU","-1","2015","False","Peabody"
"8CV","-1","2015","False","Peabody"
"8CW","-1","2015","False","Rockport"
"8CX","-1","2015","False","Rockport"
"8CY","-1","2015","False","Topsfield"
"8D0","-1","2015","False","Topsfield"
"8D2","-1","2015","False","Lynnfield"
"8D4","-1","2015","False","Lynn"
"8D5","-1","2015","False","Lynn"
"8D6","-1","2015","False","Saugus"
"8D7","-1","2015","False","Saugus"
"8D8","-1","2015","False","Saugus"
"8D9","-1","2015","False","Saugus"
"8DA","-1","2015","False","Saugus"
"8DB","-1","2015","False","Saugus"
"8DC","-1","2015","False","Saugus"
"8K9","1","2015","False","Braintree"
"8KA","1","2015","False","Braintree"
"8KB","1","2015","False","Braintree"
"8KC","0.777777778","2015","False","Braintree"
"8KK","1","2015","False","Canton"
"8KL","1","2015","False","Canton"
"8KY","1","2015","False","Randolph"
"8L1","-1","2015","False","Westwood"
"8L4","1","2015","False","Weymouth"
"8L5","1","2015","False","Weymouth"
"8PQ","-1","2015","False","Milton"
"8PU","1","2015","False","Milton"
"8PW","-1","2015","False","Medford"
"8PY","-1","2015","False","Medford"
"8QM","-1","2015","False","Boston"
"90N","-1","2015","False","Boston"
"40R","0.6795","2015","False","Sharon"
"47H","1","2015","False","Marshfield"
"95K","0.777777778","2015","False","Foxborough"
"96B","0.777777778","2015","False","Norwood"
"983","0.777777778","2015","False","Walpole"
"AAL","0.777777778","2015","False","Duxbury"
"AAX","0.777777778","2015","False","Norwell"
"9HJ","0.777777778","2015","False","Duxbury"
"9HM","-1","2015","False","Duxbury"
"9KA","0.777777778","2015","False","Norwell"
"9KB","0.777777778","2015","False","Norwell"
"4FV","0.833333333","2015","False","Woburn"
"4T7","0.9072","2015","False","Boston"
"4TJ","-1","2015","False","Boston"
"4TL","-1","2015","False","Boston"
"4TM","-1","2015","False","Boston"
"4TN","-1","2015","False","Boston"
"9YR","-1","2015","False","Wayland"
"9YV","0.844","2015","False","Weston"
"9YX","-1","2015","False","Weston"
"A7N","-1","2015","False","Boston"
"AXE","0.777777778","2015","False","Foxborough"
"A4E","-1","2015","False","Boston"
"AV8","0.777777778","2015","False","Walpole"
"B81","0.7394","2015","False","Boston"
"BBU","-1","2015","False","Weymouth"
"BC7","-1","2015","False","Natick"
"BDH","-1","2015","False","Wellesley"
"BDW","-1","2015","False","Somerville"
"BEK","-1","2015","False","Hopkinton"
"BGA","-1","2015","False","Everett"
"BGB","-1","2015","False","Medford"
"BHM","-1","2015","False","Lexington"
"BHQ","-1","2015","False","Littleton"
"BLJ","-1","2015","False","Bellingham"
"BM6","-1","2015","False","Framingham"
"BMM","-1","2015","False","Canton"
"BMU","-1","2015","False","Canton"
"BMV","-1","2015","False","Canton"
"BMW","-1","2015","False","Norwood"
"BMX","-1","2015","False","Norwood"
"BP2","-1","2015","False","Boston"
"BP4","-1","2015","False","Saugus"
"BPK","-1","2015","False","Boston"
"1TU","0.9741","2016","FALSE","Marlborough"
"1TV","0.7862","2016","FALSE","Marlborough"
"1TW","0.7845","2016","FALSE","Marlborough"
"1TX","0.9758","2016","FALSE","Marlborough"
"1TY","0.9936","2016","FALSE","Marlborough"
"1U7","0.989","2016","FALSE","Southborough"
"1U8","0.9536","2016","FALSE","Southborough"
"1U9","0.9986","2016","FALSE","Southborough"
"1UA","0.9937","2016","FALSE","Southborough"
"1UB","0.9574","2016","FALSE","Southborough"
"1UC","0.9571","2016","FALSE","Southborough"
"1UD","0.765","2016","FALSE","Milford"
"1UE","0.9222","2016","FALSE","Milford"
"1UF","0.8078","2016","FALSE","Milford"
"1UG","0.7989","2016","FALSE","Milford"
"1UH","0.7005","2016","FALSE","Milford"
"1UJ","0.5981","2016","FALSE","Milford"
"1UK","0.786","2016","FALSE","Milford"
"1UL","0.7547","2016","FALSE","Milford"
"1UM","0.7837","2016","FALSE","Milford"
"1UN","0.7738","2016","FALSE","Milford"
"1UP","0.6214","2016","FALSE","Hopkinton"
"1UQ","0.7858","2016","FALSE","Hopkinton"
"1UR","0.7354","2016","FALSE","Hopkinton"
"1UT","0.9943","2016","FALSE","Hopkinton"
"1UU","0.972","2016","FALSE","Hopkinton"
"1UV","0.5774","2016","FALSE","Hopkinton"
"1UW","0.6701","2016","FALSE","Littleton"
"1V2","0.937","2016","FALSE","Bolton"
"1V3","0.8921","2016","FALSE","Bolton"
"1V4","0.8864","2016","FALSE","Bolton"
"1V5","0.8976","2016","FALSE","Bolton"
"1V8","0.9926","2016","FALSE","Franklin"
"1V9","0.9644","2016","TRUE","Franklin"
"1VA","0.9954","2016","FALSE","Franklin"
"1VB","0.9955","2016","FALSE","Franklin"
"1VC","0.7277","2016","FALSE","Franklin"
"1VD","0.8891","2016","FALSE","Franklin"
"1VE","0.7807","2016","FALSE","Franklin"
"1VF","0.8032","2016","FALSE","Franklin"
"1VG","0.7731","2016","FALSE","Franklin"
"1VH","0.7628","2016","FALSE","Franklin"
"20Q","0.9991","2016","FALSE","Hopkinton"
"2CA","0.72","2016","FALSE","Waltham"
"2CK","0.6592","2016","FALSE","Winchester"
"2CQ","0.9926","2016","FALSE","Boston"
"2DL","0.8027","2016","FALSE","Arlington"
"2DM","0.6578","2016","TRUE","Arlington"
"2DN","0.7389","2016","FALSE","Arlington"
"2DP","0.7211","2016","FALSE","Arlington"
"2DQ","0.6469","2016","FALSE","Arlington"
"2DR","1","2016","FALSE","Concord"
"2DT","0.6608","2016","TRUE","Concord"
"2DU","1","2016","FALSE","Concord"
"2DV","0.6839","2016","FALSE","Concord"
"2DW","0.5653","2016","FALSE","Lexington"
"2DX","0.5813","2016","FALSE","Lexington"
"2DY","0.7717","2016","FALSE","Lexington"
"2.00E+00","0.8141","2016","FALSE","Lexington"
"2.00E+01","0.6519","2016","TRUE","Lexington"
"2.00E+02","0.7248","2016","FALSE","Lexington"
"2.00E+03","0.7107","2016","FALSE","Waltham"
"2.00E+04","0.631","2016","FALSE","Waltham"
"2.00E+05","0.7041","2016","FALSE","Watertown"
"2.00E+06","0.7715","2016","FALSE","Weston"
"2.00E+07","0.7264","2016","FALSE","Weston"
"2.00E+08","0.6773","2016","FALSE","Wilmington"
"2.00E+09","0.9999","2016","FALSE","Wellesley"
"2EA","0.669999921","2016","FALSE","Quincy"
"2EB","0.3416","2016","FALSE","Newton"
"2EC","0.5504","2016","FALSE","Newton"
"2ED","0.7416","2016","FALSE","Newton"
"2EE","0.6525","2016","FALSE","Newton"
"2EF","0.3321","2016","FALSE","Newton"
"2EG","0.335","2016","FALSE","Newton"
"2EH","0.6647","2016","FALSE","Newton"
"2EJ","0.9707","2016","FALSE","Wellesley"
"2EK","0.6357","2016","FALSE","Wellesley"
"2EP","0.9371","2016","TRUE","Burlington"
"2EQ","0.9353","2016","TRUE","Burlington"
"2ER","0.5582","2016","FALSE","Burlington"
"2ET","0.653","2016","FALSE","Burlington"
"2EU","0.5927","2016","TRUE","Burlington"
"2EV","0.7178","2016","TRUE","Burlington"
"2EW","0.6703","2016","FALSE","Burlington"
"2EX","0.6636","2016","FALSE","Burlington"
"2EY","0.5668","2016","FALSE","Lexington"
"2F0","0.7425","2016","FALSE","Reading"
"2F1","0.695","2016","FALSE","Waltham"
"2F2","0.9512","2016","TRUE","Waltham"
"2F3","0.912","2016","FALSE","Weston"
"2F4","0.6477","2016","FALSE","Weston"
"2F6","0.6838","2016","FALSE","Woburn"
"2F7","0.9997","2016","FALSE","Woburn"
"2F8","0.7087","2016","FALSE","Woburn"
"2F9","0.7199","2016","FALSE","Woburn"
"2FA","0.8172","2016","FALSE","Woburn"
"2FB","0.6857","2016","FALSE","Woburn"
"2FC","0.514","2016","FALSE","Woburn"
"2FD","0.9803","2016","FALSE","Lynnfield"
"2FE","0.8169","2016","FALSE","Wakefield"
"2FF","0.7349","2016","FALSE","Wakefield"
"2FG","0.9697","2016","FALSE","Wakefield"
"2FH","0.901","2016","FALSE","Wakefield"
"2FJ","0.971","2016","FALSE","Wakefield"
"2FK","0.7765","2016","FALSE","Wakefield"
"2FL","0.7587","2016","FALSE","Wakefield"
"2FM","0.845","2016","FALSE","Newton"
"2FN","0.7957","2016","FALSE","Newton"
"2FP","0.8864","2016","FALSE","Newton"
"2FQ","0.9414","2016","TRUE","Wellesley"
"2FV","0.777","2016","FALSE","Bedford"
"2FW","0.7464","2016","FALSE","Bedford"
"2FX","0.9423","2016","FALSE","Bedford"
"2FY","0.9424","2016","FALSE","Bedford"
"2G2","0.6763","2016","FALSE","Burlington"
"2G3","0.7348","2016","FALSE","Burlington"
"2GR","0.7201","2016","FALSE","Concord"
"2GT","0.7741","2016","FALSE","Quincy"
"2GU","0.922","2016","FALSE","Quincy"
"2GV","0.6762","2016","FALSE","Quincy"
"2HH","0.9998","2016","FALSE","Medford"
"2HJ","0.7446","2016","FALSE","Medford"
"2HK","0.5661","2016","FALSE","Reading"
"2HL","0.728","2016","FALSE","Reading"
"2HM","0.6194","2016","FALSE","Stoneham"
"2HN","0.8946","2016","FALSE","Stoneham"
"2HR","0.4584","2016","FALSE","Wilmington"
"2HT","0.4676","2016","FALSE","Wilmington"
"2HU","0.6458","2016","FALSE","Wilmington"
"2HV","0.6713","2016","FALSE","Wilmington"
"2HW","0.8843","2016","FALSE","Wilmington"
"2HX","0.6482","2016","FALSE","Wilmington"
"2HY","0.6992","2016","FALSE","Wilmington"
"2J0","0.8515","2016","FALSE","Woburn"
"2J1","0.5953","2016","FALSE","Woburn"
"2J2","0.6321","2016","FALSE","Woburn"
"2J3","0.6892","2016","FALSE","Woburn"
"2J8","0.8265","2016","FALSE","Quincy"
"2JX","0.7069","2016","TRUE","Lexington"
"2K0","0.8712","2016","FALSE","Weston"
"2K1","0.7066","2016","FALSE","Newton"
"2KA","0.6859","2016","FALSE","Lexington"
"2KB","0.6728","2016","FALSE","Lexington"
"2KH","0.759","2016","FALSE","Woburn"
"2KJ","0.4568","2016","FALSE","Concord"
"2KK","0.8614","2016","FALSE","Concord"
"2KL","0.682","2016","FALSE","Concord"
"2KM","0.9906","2016","FALSE","Concord"
"2KN","0.9374","2016","FALSE","Concord"
"2KU","0.8332","2016","FALSE","Reading"
"2KV","0.7096","2016","TRUE","Wilmington"
"2KY","1","2016","FALSE","Boston"
"2L0","0.8401","2016","FALSE","North Reading"
"2L1","0.6758","2016","FALSE","North Reading"
"2L2","0.7521","2016","TRUE","Stoneham"
"2L3","0.8701","2016","FALSE","Boston"
"2L8","0.6497","2016","FALSE","Watertown"
"2L9","0.6605","2016","TRUE","Newton"
"2LA","0.5627","2016","FALSE","Newton"
"2LH","1","2016","FALSE","Newton"
"31A","0.994","2016","FALSE","Lynn"
"31C","0.7479","2016","FALSE","Saugus"
"31M","0.6363","2016","TRUE","Salem"
"31Y","0.9471","2016","FALSE","Saugus"
"32R","0.6706","2016","FALSE","Salem"
"32T","0.4408","2016","TRUE","Salem"
"32U","0.7","2016","FALSE","Salem"
"32V","0.6704","2016","FALSE","Salem"
"334","0.8437","2016","FALSE","Lynn"
"33F","0.8139","2016","FALSE","Canton"
"33G","0.8511","2016","FALSE","Canton"
"342","0.972","2016","FALSE","Dedham"
"343","0.705","2016","FALSE","Randolph"
"344","0.5444","2016","FALSE","Randolph"
"345","0.942","2016","FALSE","Dedham"
"346","0.9629","2016","FALSE","Dedham"
"347","0.8779","2016","FALSE","Braintree"
"348","0.7479","2016","FALSE","Weymouth"
"349","1","2016","FALSE","Weymouth"
"34A","0.9725","2016","FALSE","Braintree"
"34B","0.9101","2016","FALSE","Dedham"
"34C","0.5543","2016","FALSE","Dedham"
"34D","0.6693","2016","FALSE","Dedham"
"34E","0.5919","2016","FALSE","Dedham"
"34F","0.5638","2016","TRUE","Dedham"
"34G","0.8972","2016","FALSE","Braintree"
"34H","0.9471","2016","FALSE","Braintree"
"34J","1","2016","FALSE","Braintree"
"34K","0.523","2016","FALSE","Braintree"
"34M","0.672","2016","FALSE","Braintree"
"34P","0.7672","2016","FALSE","Braintree"
"34Q","0.8938","2016","TRUE","Braintree"
"34U","0.7356","2016","FALSE","Braintree"
"34V","0.7208","2016","TRUE","Braintree"
"34W","0.9207","2016","FALSE","Braintree"
"34Y","0.99","2016","FALSE","Braintree"
"350","0.9731","2016","FALSE","Weymouth"
"351","0.8117","2016","FALSE","Weymouth"
"353","1","2016","FALSE","Weymouth"
"354","1","2016","FALSE","Weymouth"
"355","0.7215","2016","FALSE","Weymouth"
"356","0.7021","2016","FALSE","Braintree"
"357","0.9924","2016","FALSE","Braintree"
"358","0.7148","2016","FALSE","Randolph"
"359","0.7335","2016","TRUE","Randolph"
"35A","0.937","2016","FALSE","Randolph"
"35B","0.8276","2016","FALSE","Canton"
"35C","0.8514","2016","FALSE","Canton"
"35D","0.8473","2016","FALSE","Canton"
"35E","0","2016","FALSE","Canton"
"35F","0.5525","2016","FALSE","Canton"
"35G","0.5458","2016","FALSE","Canton"
"35H","0.5163","2016","TRUE","Canton"
"35J","0.7331","2016","FALSE","Canton"
"35K","0.9701","2016","FALSE","Canton"
"35L","0.9955","2016","FALSE","Canton"
"35M","0.7604","2016","FALSE","Dedham"
"35N","0.7538","2016","FALSE","Dedham"
"35P","0.8505","2016","FALSE","Dedham"
"35Q","0.7019","2016","FALSE","Dedham"
"35R","0.67","2016","FALSE","Dedham"
"35T","0.4943","2016","FALSE","Dedham"
"35U","0.7438","2016","FALSE","Dedham"
"35V","0.5796","2016","FALSE","Dedham"
"35W","0.5308","2016","FALSE","Needham"
"35X","0.5205","2016","FALSE","Needham"
"35Y","0.4923","2016","FALSE","Westwood"
"360","0.9619","2016","FALSE","Westwood"
"366","0.9823","2016","FALSE","Dedham"
"368","0.8833","2016","FALSE","Canton"
"369","0.6898","2016","FALSE","Dedham"
"36A","0.5074","2016","FALSE","Canton"
"36E","0.335","2016","FALSE","Braintree"
"36F","0.8726","2016","FALSE","Braintree"
"36J","0.9994","2016","FALSE","Canton"
"36U","0.6378","2016","TRUE","Braintree"
"370","0.9973","2016","FALSE","Canton"
"37A","0.9848","2016","FALSE","Randolph"
"37B","0.448","2016","FALSE","Weymouth"
"37F","0.9743","2016","FALSE","Milton"
"37H","0.4274","2016","TRUE","Boston"
"37J","0.6555","2016","FALSE","Boston"
"37K","0.5328","2016","TRUE","Boston"
"37L","0.5104","2016","FALSE","Boston"
"37M","0.4084","2016","TRUE","Boston"
"37N","0.374","2016","FALSE","Boston"
"37P","0.9939","2016","FALSE","Boston"
"37Q","0.7059","2016","FALSE","Boston"
"37R","0.9843","2016","FALSE","Boston"
"37U","0.4126","2016","FALSE","Boston"
"37V","0.6691","2016","FALSE","Boston"
"37X","0.6929","2016","FALSE","Boston"
"381","0.943","2016","FALSE","Boston"
"383","0.879","2016","TRUE","Boston"
"388","0.9743","2016","FALSE","Boston"
"389","0.9871","2016","FALSE","Boston"
"38B","0.9767","2016","FALSE","Boston"
"38C","0.9493","2016","FALSE","Boston"
"38D","0.9708","2016","FALSE","Boston"
"38E","0.9532","2016","FALSE","Boston"
"38G","0.7994","2016","FALSE","Boston"
"38H","0.9853","2016","FALSE","Boston"
"38K","0.3424","2016","FALSE","Boston"
"38N","0.79","2016","TRUE","Boston"
"38P","0.9081","2016","FALSE","Boston"
"38Q","0.842","2016","TRUE","Boston"
"38R","0.4009","2016","FALSE","Boston"
"391","0.6755","2016","FALSE","Boston"
"394","0.5839","2016","FALSE","Boston"
"397","0.9802","2016","FALSE","Boston"
"398","0.5707","2016","FALSE","Boston"
"399","0.9938","2016","FALSE","Quincy"
"39A","0.5605","2016","FALSE","Revere"
"39B","0.6178","2016","FALSE","Revere"
"39C","0.7138","2016","FALSE","Revere"
"39D","1","2016","FALSE","Revere"
"39E","0.500000146","2016","FALSE","Revere"
"39F","0.6111","2016","FALSE","Revere"
"39G","0.7124","2016","FALSE","Revere"
"39H","0.768","2016","FALSE","Revere"
"39J","0.5188","2016","FALSE","Lynn"
"39K","0.8486","2016","FALSE","Saugus"
"39L","0.6453","2016","FALSE","Boston"
"39M","0.505","2016","FALSE","Boston"
"39N","0.6967","2016","FALSE","Boston"
"39P","0.516","2016","FALSE","Boston"
"39Q","0.4337","2016","FALSE","Boston"
"39R","0.7456","2016","FALSE","Boston"
"39T","0.7698","2016","FALSE","Boston"
"39U","0.9862","2016","FALSE","Boston"
"39V","0.977","2016","FALSE","Boston"
"39W","0.9086","2016","FALSE","Boston"
"39X","0.9845","2016","FALSE","Boston"
"39Y","0.9729","2016","FALSE","Boston"
"3A0","0.6965","2016","FALSE","Boston"
"3A1","0.9906","2016","FALSE","Boston"
"3A2","0.6978","2016","FALSE","Boston"
"3A3","0.4896","2016","TRUE","Boston"
"3A4","0.7187","2016","FALSE","Somerville"
"3A5","0.6972","2016","FALSE","Chelsea"
"3A6","0.6841","2016","TRUE","Chelsea"
"3A7","0.7302","2016","TRUE","Chelsea"
"3A8","0.7329","2016","FALSE","Chelsea"
"3AA","0.6902","2016","TRUE","Chelsea"
"3AB","0.712","2016","TRUE","Chelsea"
"3AD","0.576","2016","TRUE","Revere"
"3AE","0.5755","2016","TRUE","Revere"
"3AF","0.9918","2016","FALSE","Malden"
"3AG","0.898","2016","FALSE","Revere"
"3AH","0.8939","2016","FALSE","Revere"
"3AJ","0.7478","2016","FALSE","Revere"
"3AK","0.7185","2016","FALSE","Revere"
"3AL","0.5923","2016","TRUE","Revere"
"3AM","0.7337","2016","FALSE","Revere"
"3HN","0.9951","2016","FALSE","Boston"
"3HP","0.7724","2016","TRUE","Boston"
"3HU","0.9706","2016","FALSE","Boston"
"3MM","0.9858","2016","FALSE","Stoughton"
"3P8","1","2016","FALSE","Wrentham"
"3PL","0.9615","2016","FALSE","Foxborough"
"3PM","0.9542","2016","FALSE","Foxborough"
"3PN","0.8024","2016","TRUE","Norwood"
"3PP","1","2016","FALSE","Norwood"
"3PQ","0.9687","2016","FALSE","Sharon"
"3PR","0.9743","2016","FALSE","Sharon"
"3PT","0.9714","2016","FALSE","Sharon"
"3PU","0.9257","2016","FALSE","Walpole"
"3QK","0.7805","2016","FALSE","Foxborough"
"3QL","0.9793","2016","FALSE","Foxborough"
"3QM","0.698","2016","FALSE","Foxborough"
"3QN","0.7664","2016","FALSE","Foxborough"
"3QP","0.723","2016","FALSE","Foxborough"
"3QQ","0.7704","2016","FALSE","Foxborough"
"3QR","0.9245","2016","FALSE","Foxborough"
"3QT","0.988","2016","FALSE","Foxborough"
"3QU","0.7813","2016","FALSE","Foxborough"
"3QV","0.9475","2016","FALSE","Foxborough"
"3QW","0.9598","2016","FALSE","Foxborough"
"3QX","0.9226","2016","FALSE","Foxborough"
"3R1","0.8188","2016","FALSE","Norwood"
"3R2","0.8486","2016","FALSE","Norwood"
"3R3","0.6127","2016","FALSE","Norwood"
"3R4","0.6204","2016","FALSE","Norwood"
"3R7","0.6163","2016","FALSE","Sharon"
"3R8","0.7421","2016","FALSE","Sharon"
"3R9","0.7337","2016","FALSE","Sharon"
"3RA","0.9873","2016","FALSE","Foxborough"
"3RB","0.9939","2016","FALSE","Foxborough"
"3RX","0.8128","2016","FALSE","Wrentham"
"3RY","0.725","2016","FALSE","Wrentham"
"3T0","0.8069","2016","FALSE","Wrentham"
"3T1","0.9083","2016","FALSE","Wrentham"
"1L4","0.6214","2016","FALSE","Marlborough"
"1L5","0.6455","2016","FALSE","Marlborough"
"24Y","0.6712","2016","FALSE","Wayland"
"26K","0.8933","2016","FALSE","Acton"
"26N","0.9855","2016","FALSE","Littleton"
"26Q","0.9411","2016","FALSE","Sudbury"
"26R","0.8303","2016","FALSE","Wayland"
"26V","0.8744","2016","FALSE","Littleton"
"26W","0.9473","2016","FALSE","Littleton"
"274","0.6067","2016","FALSE","Framingham"
"276","0.4154","2016","TRUE","Framingham"
"277","0.7123","2016","FALSE","Natick"
"27B","0.6842","2016","FALSE","Boxborough"
"27C","0.9656","2016","FALSE","Littleton"
"27D","0.9846","2016","FALSE","Littleton"
"27F","0.9699","2016","TRUE","Hudson"
"27G","0.7918","2016","FALSE","Hudson"
"27H","0.9509","2016","FALSE","Hudson"
"27J","0.7547","2016","FALSE","Hudson"
"27K","0.5917","2016","FALSE","Littleton"
"27L","0.4931","2016","FALSE","Littleton"
"27M","0.7585","2016","FALSE","Littleton"
"27N","0.8636","2016","FALSE","Littleton"
"27P","0.9993","2016","FALSE","Littleton"
"27Q","0.9425","2016","FALSE","Littleton"
"27Y","0.8466","2016","FALSE","Marlborough"
"280","0.7616","2016","FALSE","Marlborough"
"281","0.9652","2016","FALSE","Marlborough"
"282","0.9708","2016","FALSE","Marlborough"
"286","0.9072","2016","FALSE","Acton"
"287","0.6607","2016","FALSE","Acton"
"288","0.7459","2016","FALSE","Maynard"
"28A","0.9434","2016","FALSE","Ashland"
"28B","0.9929","2016","FALSE","Framingham"
"28D","0.9659","2016","FALSE","Stow"
"28E","0.5719","2016","TRUE","Stow"
"28M","0.8893","2016","FALSE","Maynard"
"28P","0.3642","2016","TRUE","Hudson"
"28Q","0.8096","2016","TRUE","Natick"
"28R","0.7318","2016","FALSE","Acton"
"28T","0.7274","2016","TRUE","Maynard"
"28V","0.9353","2016","FALSE","Marlborough"
"291","0.559","2016","FALSE","Natick"
"293","0.7483","2016","FALSE","Natick"
"29A","0.9983","2016","FALSE","Acton"
"29P","0.996","2016","FALSE","Natick"
"2AF","0.9972","2016","FALSE","Bellingham"
"2AG","0.9994","2016","FALSE","Bellingham"
"2AH","0.8417","2016","FALSE","Bellingham"
"2AJ","0.8349","2016","FALSE","Medfield"
"2AL","0.9961","2016","FALSE","Bellingham"
"2AN","0.8322","2016","FALSE","Medfield"
"2AP","0.9534","2016","FALSE","Medfield"
"2AV","0.7676","2016","FALSE","Bellingham"
"2AW","0.7329","2016","TRUE","Bellingham"
"2B0","0.936","2016","FALSE","Franklin"
"2BJ","0.9688","2016","FALSE","Lexington"
"2MA","0.9797","2016","FALSE","Weston"
"2MG","0.7299","2016","FALSE","Newton"
"2MP","0.648","2016","TRUE","Belmont"
"2N2","0.6812","2016","TRUE","Lincoln"
"2NH","0.7677","2016","FALSE","Waltham"
"2NQ","0.6037","2016","TRUE","Wilmington"
"2P0","0.9791","2016","FALSE","Woburn"
"2P3","0.923","2016","FALSE","Wellesley"
"2PQ","0.7554","2016","FALSE","Ipswich"
"2T2","0.662","2016","FALSE","Danvers"
"2T3","0.4742","2016","FALSE","Danvers"
"2T6","1","2016","FALSE","Danvers"
"2T7","1","2016","FALSE","Danvers"
"2T8","0.7632","2016","FALSE","Danvers"
"2T9","0.7863","2016","FALSE","Danvers"
"2TF","1","2016","FALSE","Peabody"
"2TG","1","2016","FALSE","Peabody"
"2TJ","0.8904","2016","FALSE","Topsfield"
"2TK","0.9901","2016","TRUE","Lynnfield"
"2TL","0.6507","2016","FALSE","Saugus"
"2TN","0.9534","2016","FALSE","Beverly"
"2TP","0.5275","2016","FALSE","Beverly"
"2TQ","0.7767","2016","FALSE","Beverly"
"2TR","0.8285","2016","FALSE","Ipswich"
"2TW","0.9978","2016","FALSE","Beverly"
"2TX","0.9905","2016","FALSE","Beverly"
"2TY","0.906","2016","FALSE","Beverly"
"2U0","0.6982","2016","TRUE","Danvers"
"2U1","0.4536","2016","FALSE","Danvers"
"2U2","0.7435","2016","FALSE","Danvers"
"2U3","0.9803","2016","FALSE","Danvers"
"2U4","0.7917","2016","FALSE","Danvers"
"2U5","0.9237","2016","FALSE","Danvers"
"2U6","0.5362","2016","FALSE","Gloucester"
"2U7","0.8573","2016","FALSE","Gloucester"
"2U8","0.9318","2016","FALSE","Gloucester"
"2U9","0.7405","2016","FALSE","Gloucester"
"2UA","0.6623","2016","FALSE","Gloucester"
"2UB","1","2016","FALSE","Gloucester"
"2UC","0.7471","2016","FALSE","Manchester"
"2UD","0.747","2016","FALSE","Manchester"
"2UE","0.9982","2016","FALSE","Peabody"
"2UF","0.9658","2016","FALSE","Peabody"
"2UG","0.6565","2016","FALSE","Peabody"
"2UH","0.8386","2016","TRUE","Danvers"
"2UK","0.9791","2016","FALSE","Middleton"
"2UL","1","2016","FALSE","Peabody"
"2UM","0.8698","2016","FALSE","Peabody"
"2UN","0.190000075","2016","TRUE","Salem"
"2VE","0.7901","2016","FALSE","Danvers"
"2VF","0.7901","2016","FALSE","Danvers"
"2VG","0.78","2016","FALSE","Danvers"
"2VH","0.7682","2016","FALSE","Danvers"
"2VT","0.5691","2016","FALSE","Peabody"
"2VU","0.7299","2016","FALSE","Peabody"
"2VV","0.7493","2016","FALSE","Peabody"
"2VW","0.7422","2016","FALSE","Peabody"
"2VX","0.7402","2016","FALSE","Peabody"
"2VY","0.9595","2016","FALSE","Peabody"
"2W0","0.8428","2016","FALSE","Peabody"
"2W1","0.739","2016","FALSE","Peabody"
"2W2","0.9924","2016","FALSE","Peabody"
"2W3","0.9559","2016","FALSE","Lynnfield"
"2W4","0.9008","2016","FALSE","Lynnfield"
"2W5","0.9131","2016","FALSE","Lynnfield"
"2W6","0.9495","2016","FALSE","Lynnfield"
"2W7","0.9449","2016","FALSE","Lynnfield"
"3AN","0.9294","2016","FALSE","Revere"
"3AP","0.7448","2016","FALSE","Revere"
"3AQ","0.6993","2016","FALSE","Saugus"
"3AR","0.5845","2016","FALSE","Boston"
"3AT","0.5854","2016","FALSE","Boston"
"3AU","0.586","2016","FALSE","Boston"
"3AV","0.5852","2016","FALSE","Boston"
"3AW","0.5574","2016","FALSE","Boston"
"3AX","0.6139","2016","FALSE","Boston"
"3AY","0.6011","2016","FALSE","Boston"
"3B0","0.6243","2016","FALSE","Boston"
"3B1","0.727","2016","FALSE","Chelsea"
"3B2","0.7616","2016","FALSE","Milton"
"3B3","1","2016","FALSE","Medford"
"3B4","1","2016","FALSE","Medford"
"3B5","1","2016","FALSE","Medford"
"3B6","0.9853","2016","FALSE","Medford"
"3B7","0.9971","2016","FALSE","Medford"
"3B8","1","2016","FALSE","Medford"
"3B9","1","2016","FALSE","Medford"
"3BC","0.7241","2016","FALSE","Quincy"
"3BD","0.9068","2016","FALSE","Quincy"
"3BE","0.7598","2016","FALSE","Quincy"
"3BF","1","2016","FALSE","Boston"
"3BG","0.9801","2016","FALSE","Boston"
"3BH","0.7125","2016","FALSE","Somerville"
"3BJ","0.7469","2016","FALSE","Somerville"
"3BL","0.8669","2016","FALSE","Somerville"
"3BM","0.9889","2016","FALSE","Boston"
"3BN","0.7823","2016","FALSE","Somerville"
"3BP","0.8425","2016","FALSE","Boston"
"3BQ","0.8974","2016","FALSE","Boston"
"3BR","0.9113","2016","FALSE","Boston"
"3BT","0.9937","2016","FALSE","Boston"
"3BU","0.9865","2016","FALSE","Boston"
"3BV","0.9934","2016","FALSE","Boston"
"3BW","0","2016","FALSE","Boston"
"3BX","0","2016","FALSE","Boston"
"3C2","0.9222","2016","FALSE","Boston"
"3C3","0.320000035","2016","FALSE","Boston"
"3C5","0.5169","2016","FALSE","Boston"
"3C8","0.8233","2016","FALSE","Boston"
"3C9","-1","2016","FALSE","Boston"
"3CA","0.9948","2016","FALSE","Boston"
"3CC","0.7401","2016","FALSE","Boston"
"3CD","-1","2016","FALSE","Boston"
"3CE","0.9132","2016","FALSE","Boston"
"3CF","0","2016","FALSE","Boston"
"3CG","0.9426","2016","FALSE","Boston"
"3CH","0","2016","FALSE","Boston"
"3CJ","-1","2016","FALSE","Boston"
"3CK","0","2016","FALSE","Boston"
"3CL","0.4846","2016","FALSE","Boston"
"3CM","0.4482","2016","FALSE","Boston"
"3CN","0.6933","2016","FALSE","Boston"
