bridgeId,healthIndex,year,structDef,deckArea,town
57U,0.777777778,2016,FALSE,1323.4,Boston
57V,0.777777778,2016,FALSE,962.36,Boston
580,0.777777778,2016,FALSE,1387.68,Boston
583,0.8598,2016,FALSE,1119.43,Boston
584,1,2016,FALSE,1119.43,Boston
585,0.9974,2016,FALSE,807.12,Boston
586,0.8398,2016,FALSE,1752.12,Boston
587,0.777777778,2016,FALSE,2264.76,Boston
588,0.777777778,2016,FALSE,2024.64,Boston
58K,0.777777778,2016,FALSE,2052,Boston
58N,0.777777778,2016,FALSE,2709.8,Boston
597,1,2016,FALSE,696.15,Randolph
5JK,1,2016,FALSE,151.51,Boston
5VR,0.9951,2016,FALSE,1432.84,Boston
5VT,0.967,2016,FALSE,333.117825,Boston
5VU,0.978,2016,FALSE,2104.5,Boston
5W4,1,2016,FALSE,979.99,Needham
630,0.9993,2016,FALSE,737.1,Boston
633,0.9904,2016,FALSE,2638.22,Boston
634,1,2016,FALSE,942.02,Boston
68U,0.968,2016,FALSE,628.22,Boston
68V,1,2016,FALSE,1070.45,Boston
6G1,1,2016,FALSE,2569.59,Waltham
6G2,1,2016,FALSE,410.4,Wayland
6JL,0.9967,2016,FALSE,361.12,Boston
6JN,1,2016,FALSE,2233,Boston
6JT,0.9872,2016,FALSE,1096.2,Boston
6K2,0.9999,2016,FALSE,1098.37,Boston
1EF,0.824,2016,FALSE,112.97,Milford
1EV,0.5965,2016,FALSE,69.16,Bellingham
1JP,0.7309,2016,FALSE,53.29,Milford
7Q8,0.716,2016,FALSE,56.73,Stow
1K9,0.98,2016,FALSE,48.90350499,Marlborough
1L4,0.6214,2016,FALSE,1303.5,Marlborough
1L5,0.6455,2016,FALSE,1303.5,Marlborough
A4K,0.8559,2016,FALSE,910.8,Framingham
1TU,0.9741,2016,FALSE,535.08,Marlborough
1TV,0.7862,2016,FALSE,401.85,Marlborough
1TW,0.7845,2016,FALSE,401.85,Marlborough
1TX,0.9758,2016,FALSE,1475.62,Marlborough
1TY,0.9936,2016,FALSE,1467.33,Marlborough
1U7,0.989,2016,FALSE,615.6,Southborough
1U8,0.9536,2016,FALSE,593.37,Southborough
1U9,0.9986,2016,FALSE,1667.25,Southborough
1UA,0.9937,2016,FALSE,1745.91,Southborough
1UB,0.9574,2016,FALSE,605.34,Southborough
1UC,0.9571,2016,FALSE,542.7,Southborough
1UD,0.765,2016,FALSE,735.3,Milford
1UE,0.9222,2016,FALSE,735.3,Milford
1UF,0.8078,2016,FALSE,406.98,Milford
1UG,0.7989,2016,FALSE,406.98,Milford
1UH,0.7005,2016,FALSE,509.82,Milford
1UJ,0.5981,2016,FALSE,509.82,Milford
1UK,0.786,2016,FALSE,582.9,Milford
1UL,0.7547,2016,FALSE,572.46,Milford
1UM,0.7837,2016,FALSE,448.02,Milford
1UN,0.7738,2016,FALSE,463.41,Milford
1UP,0.6214,2016,FALSE,1159.35,Hopkinton
1UQ,0.7858,2016,FALSE,772.87,Hopkinton
1UR,0.7354,2016,FALSE,733.05,Hopkinton
1UT,0.9943,2016,FALSE,314.34,Hopkinton
1UU,0.972,2016,FALSE,314.34,Hopkinton
1UV,0.5774,2016,FALSE,1159.35,Hopkinton
1UW,0.6701,2016,FALSE,311.7925594,Littleton
1V2,0.937,2016,FALSE,636.84,Bolton
1V3,0.8921,2016,FALSE,784.74,Bolton
1V4,0.8864,2016,FALSE,647.82,Bolton
1V5,0.8976,2016,FALSE,647.82,Bolton
1V8,0.9926,2016,FALSE,569.47,Franklin
1V9,0.9644,2016,TRUE,569.47,Franklin
1VA,0.9954,2016,FALSE,452.57,Franklin
1VB,0.9955,2016,FALSE,452.57,Franklin
1VC,0.7277,2016,FALSE,469.78,Franklin
1VD,0.8891,2016,FALSE,481.4,Franklin
1VE,0.7807,2016,FALSE,215.04,Franklin
1VF,0.8032,2016,FALSE,215.04,Franklin
1VG,0.7731,2016,FALSE,397.46,Franklin
1VH,0.7628,2016,FALSE,397.46,Franklin
1YT,0.9893,2016,FALSE,106.4,Southborough
206,0.9027,2016,FALSE,317.2,Bolton
207,0.6869,2016,FALSE,489.6,Southborough
20Q,0.9991,2016,FALSE,1383.30432,Hopkinton
A4L,0.9451,2016,FALSE,1296.75,Framingham
217,0.915,2016,FALSE,1158.24,Marlborough
21A,0.7643,2016,FALSE,1196.25,Bolton
21B,0.6653,2016,FALSE,871.52,Hopkinton
22W,0.7444,2016,TRUE,691.74,Hopkinton
23H,0.8328,2016,FALSE,119.56,Southborough
23J,0.9956,2016,FALSE,382.52,Southborough
23K,1,2016,FALSE,97.02,Southborough
23L,0.9625,2016,FALSE,160.65,Southborough
23X,0.8885,2016,FALSE,68.73,Acton
23Y,0.5222,2016,FALSE,86.11,Acton
240,1,2016,FALSE,65.88,Acton
241,0.7581,2016,FALSE,124.46,Ashland
242,0.9147,2016,FALSE,81.84,Ashland
243,0.651,2016,TRUE,76.26,Ashland
244,0.7484,2016,FALSE,130.29,Framingham
245,0.8983,2016,FALSE,57.72,Framingham
246,0.9389,2016,FALSE,246.6,Framingham
247,1,2016,FALSE,238.68,Framingham
248,0.9684,2016,FALSE,287.28,Framingham
249,0.8849,2016,FALSE,406.1,Framingham
24B,1,2016,FALSE,327.57,Framingham
24C,0.8628,2016,FALSE,345.74,Framingham
24D,0.9655,2016,FALSE,196.47,Framingham
24E,0.966,2016,FALSE,191.36,Framingham
24F,1,2016,FALSE,526.5,Framingham
24G,1,2016,FALSE,639.1735,Framingham
24H,1,2016,FALSE,96,Framingham
24J,0.733,2016,FALSE,182.91,Hudson
24L,0.7496,2016,FALSE,167.58,Hudson
24N,0.6551,2016,FALSE,263.14,Maynard
24P,0.9928,2016,FALSE,124.3,Maynard
24Q,0.7723,2016,FALSE,88.04,Natick
24R,0.5889,2016,FALSE,361.2,Natick
24U,0.9071,2016,FALSE,82.72,Sudbury
24W,0.9973,2016,FALSE,284.54,Sudbury
24Y,0.6712,2016,FALSE,411.68,Wayland
255,0.7174,2016,FALSE,120.08,Acton
256,0.1805,2016,TRUE,48.98,Acton
257,0.9905,2016,FALSE,143.08,Acton
258,1,2016,FALSE,115.52,Acton
259,1,2016,FALSE,96.8,Acton
25A,0.6079,2016,FALSE,75.53,Acton
25B,0.6856,2016,FALSE,49.45514269,Acton
25H,0.502,2016,FALSE,120.32,Ashland
25K,0.9025,2016,FALSE,416,Ashland
25T,0.642,2016,TRUE,193.83,Maynard
25U,0.8085,2016,FALSE,223.65,Maynard
262,1,2016,FALSE,110.96,Stow
263,0.9882,2016,FALSE,58.788,Stow
264,1,2016,FALSE,59.25,Stow
265,0.1375,2016,TRUE,90.09,Stow
26K,0.8933,2016,FALSE,117.92,Acton
26M,0.9939,2016,FALSE,1478.412,Littleton
26N,0.9855,2016,FALSE,487.2,Littleton
26Q,0.9411,2016,FALSE,84.68,Sudbury
26V,0.8744,2016,FALSE,1597.68,Littleton
26W,0.9473,2016,FALSE,67.15,Littleton
275,0.8,2016,FALSE,1083.6,Framingham
276,0.4154,2016,TRUE,452.1,Framingham
278,0.6232,2016,FALSE,443.08,Natick
27B,0.6842,2016,FALSE,546.72,Boxborough
27C,0.9656,2016,FALSE,1431,Littleton
27D,0.9846,2016,FALSE,450.36,Littleton
27E,0.7272,2016,FALSE,267.65,Marlborough
27F,0.9699,2016,TRUE,442.89,Hudson
27G,0.7918,2016,FALSE,432.63,Hudson
27H,0.9509,2016,FALSE,697.68,Hudson
27J,0.7547,2016,FALSE,735.3,Hudson
27M,0.7585,2016,FALSE,1128.5694,Littleton
27N,0.8636,2016,FALSE,1004.67,Littleton
27P,0.9993,2016,FALSE,290.55,Littleton
27Q,0.9425,2016,FALSE,290.55,Littleton
27Y,0.8466,2016,FALSE,755.82,Marlborough
280,0.7616,2016,FALSE,755.82,Marlborough
281,0.9652,2016,FALSE,721.62,Marlborough
282,0.9708,2016,FALSE,654.93,Marlborough
286,0.9072,2016,FALSE,101.84,Acton
287,0.6607,2016,FALSE,519.37,Acton
28A,0.9434,2016,FALSE,408.8,Ashland
28B,0.9929,2016,FALSE,502.4,Framingham
28D,0.9659,2016,FALSE,110.16,Stow
28E,0.5719,2016,TRUE,709.66,Stow
28H,0.6718,2016,FALSE,102.3,Framingham
28J,0.7597,2016,FALSE,195.91,Acton
28K,0.7649,2016,FALSE,73.7,Acton
28L,0.728,2016,TRUE,1684.35,Boxborough
28M,0.8893,2016,FALSE,285.48,Maynard
28N,0.9858,2016,FALSE,122.72,Stow
28P,0.3642,2016,TRUE,273.42,Hudson
28Q,0.8096,2016,TRUE,483,Natick
28R,0.7318,2016,FALSE,355.5,Acton
28T,0.7274,2016,TRUE,302.4,Maynard
28V,0.9353,2016,FALSE,398.88,Marlborough
28W,0.5312,2016,FALSE,1104.24,Littleton
290,0.9782,2016,FALSE,965.25,Framingham
291,0.559,2016,FALSE,799.13,Natick
292,0.6998,2016,FALSE,381.6,Natick
293,0.7483,2016,FALSE,486.64,Natick
294,0.991,2016,FALSE,623.77,Acton
295,0.5861,2016,FALSE,453.53,Acton
296,0.9614,2016,FALSE,409.64,Littleton
297,0.7276,2016,FALSE,1093.3,Littleton
298,0.9625,2016,FALSE,363.28,Marlborough
299,0.7575,2016,FALSE,363.28,Marlborough
29A,0.9983,2016,FALSE,395.2,Acton
29C,0.9952,2016,FALSE,360.1,Ashland
29G,0.5064,2016,TRUE,250.86,Framingham
29H,0.9261,2016,FALSE,303.97,Framingham
29J,0.6949,2016,TRUE,573.54,Framingham
29L,0.929,2016,FALSE,140.76,Natick
29M,0.8585,2016,FALSE,256.25,Natick
29P,0.996,2016,FALSE,480.7,Natick
29R,0.9816,2016,FALSE,360.1,Natick
29U,0.5683,2016,TRUE,536.27,Natick
29V,0.5379,2016,FALSE,258.3,Natick
29W,1,2016,FALSE,128.76,Natick
29Y,0.962,2016,FALSE,143.99,Sudbury
2A1,0.9753,2016,FALSE,185.44,Bellingham
2A2,1,2016,FALSE,162.61,Franklin
2A3,0.7289,2016,FALSE,97.37,Franklin
2A4,0.8784,2016,FALSE,712.88,Medfield
2A5,0.9996,2016,FALSE,81.03,Medway
2A7,0.9927,2016,FALSE,134.2,Bellingham
2A8,0.9984,2016,FALSE,128.75,Bellingham
2AA,0.6497,2016,FALSE,79.04,Franklin
2AB,0.9747,2016,FALSE,200.07,Franklin
2AC,0.9863,2016,FALSE,230.1,Medfield
2AF,0.9972,2016,FALSE,581.94,Bellingham
2AG,0.9994,2016,FALSE,597.78,Bellingham
2AH,0.8417,2016,FALSE,170.14,Bellingham
2AJ,0.8349,2016,FALSE,309.54,Medfield
2AL,0.9961,2016,FALSE,117.6031429,Bellingham
2AN,0.8322,2016,FALSE,347.73,Medfield
2AP,0.9534,2016,FALSE,326.31,Medfield
2AQ,0.999,2016,FALSE,1232.46,Franklin
2AR,0.5004,2016,TRUE,942.54,Bellingham
2AT,0.9981,2016,FALSE,584.696,Bellingham
2AU,1,2016,FALSE,568.55,Bellingham
2AV,0.7676,2016,FALSE,396.39,Bellingham
2AW,0.7329,2016,TRUE,632.06,Bellingham
2AX,0.9672,2016,FALSE,189.8,Bellingham
2AY,0.9462,2016,FALSE,363.09,Franklin
2B0,0.936,2016,FALSE,303.45,Franklin
2B2,0.9016,2016,FALSE,93.96,Medfield
AAA,1,2016,FALSE,83.2,Medfield
734,1,2016,FALSE,726.56,Bedford
737,1,2016,FALSE,726.4384,Bedford
761,0.9972,2016,FALSE,1223.68,Bedford
76Q,0.9622,2016,FALSE,65.52348205,Scituate
AGP,0.9985,2016,FALSE,936.32,Ashland
AE1,1,2016,FALSE,401.76,Ashland
ABQ,1,2016,FALSE,163.85,Hudson
AAK,0.966,2016,FALSE,246.44,Medway
ADL,0.9635,2016,FALSE,214.37,Millis
7C2,0,2016,FALSE,1016.8,Concord
7EQ,0.9899,2016,FALSE,103.2,Melrose
7GD,0.9992,2016,FALSE,6110.5,Boston
7K4,0.9972,2016,FALSE,194.7,Bellingham
7L5,1,2016,FALSE,1242.855579,Revere
7LF,1,2016,FALSE,490.96,Boston
7RD,0.9816,2016,FALSE,1181.6322,Westwood
7WJ,0.6706,2016,FALSE,66.95,Franklin
AD9,0.9768,2016,FALSE,389.48,Reading
ADA,0.9902,2016,FALSE,336.81,Canton
2B4,0.6226,2016,FALSE,117.7,Bedford
2B5,0.3056,2016,FALSE,141.52,Bedford
2B7,0.3662,2016,FALSE,105.19,Bedford
2B8,0.9198,2016,TRUE,113.9,Bedford
2BF,0.9704,2016,FALSE,504.16,Concord
2BJ,0.9688,2016,FALSE,246.03,Lexington
2C6,0.9753,2016,FALSE,150.7,North Reading
2C8,0.4969,2016,FALSE,547.76,Waltham
2C9,0.7352,2016,FALSE,877.18,Waltham
2CA,0.72,2016,FALSE,1372,Waltham
2CB,0.9933,2016,FALSE,554.76,Waltham
2CD,0.669999901,2016,FALSE,85.88,Waltham
2CF,1,2016,FALSE,165.62,Winchester
2CG,0.8554,2016,FALSE,177.62,Winchester
2CH,0.3611,2016,FALSE,122.36,Winchester
2CJ,0.6754,2016,FALSE,156.52,Winchester
2CK,0.6592,2016,FALSE,224.79,Winchester
2CL,0.834,2016,FALSE,674.8,Woburn
2CM,0.7177,2016,FALSE,340.86,Newton
2CN,0.9952,2016,FALSE,489.31,Newton
2CP,0.843599805,2016,FALSE,298.93,Newton
381,0.943,2016,FALSE,660.66,Boston
2CQ,0.9926,2016,FALSE,1470.42,Boston
2CU,0.9634,2016,FALSE,127.14,Concord
2CW,0.8249,2016,FALSE,418.29,Concord
2D4,1,2016,FALSE,126.42,North Reading
2D6,0.6952,2016,TRUE,94.24,Waltham
2D8,0.7819,2016,FALSE,117.12,Winchester
2D9,0.3085,2016,FALSE,92.12,Winchester
2DA,0.678,2016,FALSE,238.61,Winchester
2DB,0.9143,2016,FALSE,131.6,Winchester
2DC,0.9823,2016,FALSE,104.55,Wakefield
2DD,1,2016,FALSE,104.14,Newton
2DE,0.9972,2016,FALSE,79.91,Boston
AAY,0.7307,2016,FALSE,367.83,Randolph
343,0.705,2016,FALSE,367.83,Randolph
2DM,0.6578,2016,TRUE,2250.29,Arlington
2DN,0.7389,2016,FALSE,1655.55,Arlington
2DP,0.7211,2016,FALSE,1118.74,Arlington
2DQ,0.6469,2016,FALSE,201.3,Arlington
2DR,1,2016,FALSE,531.1,Concord
2DT,0.6608,2016,TRUE,538.68,Concord
2DU,1,2016,FALSE,495.6,Concord
2DV,0.6839,2016,FALSE,459.36,Concord
2DW,0.5653,2016,FALSE,1015,Lexington
2DX,0.5813,2016,FALSE,1015,Lexington
2DY,0.7717,2016,FALSE,939.46,Lexington
2.00E+00,0.8141,2016,FALSE,939.46,Lexington
2.00E+01,0.6519,2016,TRUE,1824.51,Lexington
2.00E+03,0.7107,2016,FALSE,1053.27,Waltham
2.00E+04,0.631,2016,FALSE,1156.68,Waltham
2.00E+05,0.7041,2016,FALSE,319.77,Watertown
2.00E+06,0.7715,2016,FALSE,473.97,Weston
2.00E+07,0.7264,2016,FALSE,142.74,Weston
2.00E+08,0.6773,2016,FALSE,1482,Wilmington
2.00E+09,0.9999,2016,FALSE,850.02,Wellesley
2EB,0.3416,2016,FALSE,1139.12,Newton
2EC,0.5504,2016,FALSE,700.92,Newton
2ED,0.7416,2016,FALSE,548.1,Newton
2EE,0.6525,2016,FALSE,468.54,Newton
2EF,0.3321,2016,FALSE,313.29,Newton
2EG,0.335,2016,FALSE,318.6,Newton
2EH,0.6647,2016,FALSE,396.2,Newton
2EJ,0.9707,2016,FALSE,361.76,Wellesley
2EK,0.6357,2016,FALSE,439.28,Wellesley
2EP,0.9371,2016,TRUE,1471.08,Burlington
2EQ,0.9353,2016,TRUE,1471.08,Burlington
2ER,0.5582,2016,FALSE,846.45,Burlington
2ET,0.653,2016,FALSE,870.75,Burlington
2EU,0.5927,2016,TRUE,1412.5,Burlington
2EV,0.7178,2016,TRUE,1412.5,Burlington
2EW,0.6703,2016,FALSE,452.01,Burlington
2EX,0.6636,2016,FALSE,452.01,Burlington
2EY,0.5668,2016,FALSE,1797.4,Lexington
2F0,0.7425,2016,FALSE,1299.2,Reading
2F1,0.695,2016,FALSE,381.04,Waltham
2F2,0.9512,2016,TRUE,3148.6,Waltham
2F3,0.912,2016,FALSE,593.75,Weston
2F4,0.6477,2016,FALSE,617.22,Weston
2F5,0.9615,2016,FALSE,315.98,Weston
2F6,0.6838,2016,FALSE,451.44,Woburn
2F7,0.9997,2016,FALSE,451.44,Woburn
2F8,0.7087,2016,FALSE,1005,Woburn
2F9,0.7199,2016,FALSE,776.25,Woburn
2FA,0.8172,2016,FALSE,858.99,Woburn
2FB,0.6857,2016,FALSE,858.99,Woburn
2FC,0.514,2016,FALSE,1697.22,Woburn
2FD,0.9803,2016,FALSE,826.88,Lynnfield
2FE,0.8169,2016,FALSE,348.21,Wakefield
2FF,0.7349,2016,FALSE,811.8,Wakefield
2FG,0.9697,2016,FALSE,912.78,Wakefield
2FH,0.901,2016,FALSE,1005.73,Wakefield
2FJ,0.971,2016,FALSE,538.78,Wakefield
2FK,0.7765,2016,FALSE,1059.94,Wakefield
2FL,0.7587,2016,FALSE,956.76,Wakefield
2FM,0.845,2016,FALSE,1293.4,Newton
2FN,0.7957,2016,FALSE,2533.32,Newton
2FP,0.8864,2016,FALSE,1900.15,Newton
2FQ,0.9414,2016,TRUE,983.36,Wellesley
2G2,0.6763,2016,FALSE,1203.74,Burlington
2G3,0.7348,2016,FALSE,1203.74,Burlington
2GR,0.7201,2016,FALSE,259.25,Concord
AAM,0.663,2016,FALSE,173.8,Braintree
34L,0.6773,2016,FALSE,173.8,Braintree
2GT,0.7741,2016,FALSE,1342.44,Quincy
2GU,0.922,2016,FALSE,1427.85,Quincy
2GV,0.6762,2016,FALSE,1497.65,Quincy
2HH,0.9998,2016,FALSE,680.21,Medford
2HJ,0.7446,2016,FALSE,677.5,Medford
2HK,0.5661,2016,FALSE,3969,Reading
2HL,0.728,2016,FALSE,2275.04,Reading
2HM,0.6194,2016,FALSE,467.18,Stoneham
2HN,0.8946,2016,FALSE,1973.4,Stoneham
2HR,0.4584,2016,FALSE,655.4,Wilmington
2HT,0.4676,2016,FALSE,632.8,Wilmington
2HU,0.6458,2016,FALSE,305,Wilmington
2HV,0.6713,2016,FALSE,305,Wilmington
2HW,0.8843,2016,FALSE,2352,Wilmington
2HX,0.6482,2016,FALSE,489.52,Wilmington
2HY,0.6992,2016,FALSE,449.43,Wilmington
2J0,0.8515,2016,FALSE,159.21,Woburn
2J1,0.5953,2016,FALSE,524.88,Woburn
2J2,0.6321,2016,FALSE,105.84,Woburn
2J3,0.6892,2016,FALSE,2832.84,Woburn
2J8,0.8265,2016,FALSE,1159.4,Quincy
2JW,0.6708,2016,TRUE,240.64,Concord
2JX,0.7069,2016,TRUE,2181.52,Lexington
2K0,0.8712,2016,FALSE,2180.95,Weston
2K1,0.7066,2016,FALSE,1191.43,Newton
2K3,0.7283,2016,TRUE,1228.4,Waltham
2K4,0.597,2016,FALSE,683.22,Bedford
2K5,0.4054,2016,FALSE,148.72,Bedford
2KA,0.6859,2016,FALSE,1052.98,Lexington
2KB,0.6728,2016,FALSE,1917,Lexington
2KC,0.5139,2016,TRUE,464.12,Concord
2KG,0.671,2016,FALSE,345.24,Waltham
2KH,0.759,2016,FALSE,203.15,Woburn
2KJ,0.4568,2016,FALSE,216.81,Concord
2KK,0.8614,2016,FALSE,189.66,Concord
2KL,0.682,2016,FALSE,131.6,Concord
2KM,0.9906,2016,FALSE,325.95,Concord
2KN,0.9374,2016,FALSE,366,Concord
2KP,0.7361,2016,TRUE,165.06,North Reading
2KQ,0.7327,2016,FALSE,1249.68,Wilmington
2KU,0.8332,2016,FALSE,592.92,Reading
2KV,0.7096,2016,TRUE,1298.88,Wilmington
2KW,0.7284,2016,FALSE,479.21,Wilmington
2KX,0.669999961,2016,FALSE,122.7267422,Wilmington
2KY,1,2016,FALSE,666.75,Boston
2L0,0.8401,2016,FALSE,373.86,North Reading
2L1,0.6758,2016,FALSE,128.64,North Reading
2L2,0.7521,2016,TRUE,1960.78,Stoneham
2L3,0.8701,2016,FALSE,243.75,Boston
2L8,0.6497,2016,FALSE,676.78,Watertown
2L9,0.6605,2016,TRUE,838.5,Newton
2LA,0.5627,2016,FALSE,1972.88,Newton
2LB,0.7361,2016,FALSE,790.56,Woburn
2LC,0.5338,2016,FALSE,933.72,Lexington
2LE,0.8814,2016,FALSE,1296.9,Waltham
2LF,0.3103,2016,FALSE,1222.47,Weston
2LG,0.4978,2016,FALSE,384.3,Newton
2LH,1,2016,FALSE,1927.96,Newton
2LJ,0.9461,2016,FALSE,1527.72,Peabody
2LK,0.7604,2016,FALSE,1261.26,Arlington
2LW,0.6903,2016,TRUE,1023.39,Lexington
2LX,0.7678,2016,FALSE,1020,Lexington
2M5,0.4431,2016,TRUE,942.48,Stoneham
2M8,0.9667,2016,FALSE,799.48,Weston
2MA,0.9797,2016,FALSE,352.75,Weston
2MB,0.8647,2016,FALSE,1362.02,Wilmington
2MC,0.7416,2016,FALSE,796.48,Wilmington
2MD,0.7157,2016,FALSE,861.8,Woburn
2ME,0.5428,2016,FALSE,1081.16,Woburn
2MF,0.7533,2016,TRUE,669.5,Wakefield
2MG,0.7299,2016,FALSE,1256.7,Newton
2MH,1,2016,FALSE,412.39,Wellesley
2MJ,0.8111,2016,FALSE,526.4,Wellesley
2MK,0.9705,2016,FALSE,1421.42,Milton
2ML,0.8458,2016,FALSE,157.3,Arlington
2MM,0.8153,2016,FALSE,198.9,Arlington
2MN,0.6467,2016,FALSE,408.9,Belmont
2MP,0.648,2016,TRUE,487.2,Belmont
2N0,0.7459,2016,FALSE,220.99,Concord
2N1,0.9274,2016,FALSE,183.15,Lexington
2N2,0.6812,2016,TRUE,660.66,Lincoln
2NH,0.7677,2016,FALSE,1846.67,Waltham
2NJ,0.6737,2016,FALSE,123.76,Waltham
2NK,0.7233,2016,FALSE,118.65,Waltham
2NL,0.964,2016,FALSE,154.02,Watertown
2NM,0.718,2016,FALSE,218.54,Weston
2NN,0.6245,2016,FALSE,299.99,Weston
2NP,0.538,2016,FALSE,117.52,Weston
2NQ,0.6037,2016,TRUE,405.52,Wilmington
2NR,0.9815,2016,FALSE,254.82,Wilmington
2NT,0.7166,2016,FALSE,211.68,Wilmington
2NU,0.9996,2016,FALSE,795.88,Wilmington
2NV,0.4172,2016,TRUE,70.03,Wilmington
2NW,1,2016,FALSE,224.4,Wilmington
2NX,0.5613,2016,FALSE,712.78,Woburn
2NY,0.718,2016,FALSE,383.91,Woburn
2P0,0.9791,2016,FALSE,325.65,Woburn
2P2,0.9667,2016,FALSE,203.04,Wakefield
2P3,0.923,2016,FALSE,673.54,Wellesley
2P4,0.9546,2016,FALSE,343.36,Wellesley
2P5,0.9782,2016,FALSE,296.59,Wellesley
2P6,0.9868,2016,FALSE,254.1,Wellesley
2P7,0.9886,2016,FALSE,244.26,Wellesley
2P8,0.9664,2016,FALSE,311.91,Wellesley
2P9,1,2016,FALSE,209.79,Wellesley
2QC,0.3578,2016,FALSE,141.52,Peabody
2QD,0.2788,2016,FALSE,111.02,Peabody
32V,0.6704,2016,FALSE,397.1,Salem
2PE,0.9831,2016,FALSE,244.53,Danvers
2PH,0.5305,2016,FALSE,77.77,Gloucester
2PJ,0.7718,2016,FALSE,342.4,Hamilton
2PM,0.9732,2016,FALSE,82.16,Ipswich
2PN,0.6585,2016,FALSE,207,Ipswich
2PP,0.9419,2016,FALSE,118.65,Ipswich
2PQ,0.7554,2016,FALSE,245.28,Ipswich
2Q6,0.7132,2016,FALSE,220.08,Marblehead
2QA,1,2016,FALSE,172.92,Middleton
2QE,0.9688,2016,FALSE,817.89,Salem
2QF,0.7365,2016,FALSE,429.2,Salem
2QG,0.6571,2016,FALSE,146.78,Salem
2QH,0.7001,2016,TRUE,137.56,Salem
2QP,1,2016,FALSE,144.64,Saugus
2QQ,0.9529,2016,FALSE,158.6,Saugus
2R5,0.9074,2016,FALSE,134.4,Hamilton
2R6,0.7951,2016,FALSE,338.99,Ipswich
2R7,0.6689,2016,FALSE,308.14,Ipswich
2RB,0.9638,2016,FALSE,199.8,Middleton
2RC,1,2016,FALSE,104.14,Middleton
2RL,0.6811,2016,FALSE,139.32,Topsfield
2RM,0.8897,2016,FALSE,232.18,Topsfield
2RN,0.9368,2016,FALSE,80.08,Topsfield
2T2,0.662,2016,FALSE,361.12,Danvers
2T3,0.4742,2016,FALSE,361.12,Danvers
2T6,1,2016,FALSE,460.46,Danvers
2T7,1,2016,FALSE,460.46,Danvers
2T8,0.7632,2016,FALSE,1303.04,Danvers
2T9,0.7863,2016,FALSE,975.36,Danvers
2TE,1,2016,FALSE,225.72,Peabody
2TF,1,2016,FALSE,396.6072,Peabody
2TG,1,2016,FALSE,396.6072,Peabody
2TH,0.856,2016,TRUE,124.12,Topsfield
2TJ,0.8904,2016,FALSE,70.35,Topsfield
2TK,0.9901,2016,TRUE,3390.55,Lynnfield
2TL,0.6507,2016,FALSE,319.95,Saugus
2TR,0.8285,2016,FALSE,278.88,Ipswich
2UC,0.7471,2016,FALSE,355.1,Manchester
2UD,0.747,2016,FALSE,355.1,Manchester
2UE,0.9982,2016,FALSE,728.95,Peabody
2UF,0.9658,2016,FALSE,920.92,Peabody
2UG,0.6565,2016,FALSE,1566.86,Peabody
2UH,0.8386,2016,TRUE,172.84,Danvers
2UK,0.9791,2016,FALSE,245.85,Middleton
2UM,0.8698,2016,FALSE,529.24,Peabody
2UN,0.190000075,2016,TRUE,133.59,Salem
2VE,0.7901,2016,FALSE,896.7,Danvers
2VF,0.7901,2016,FALSE,896.7,Danvers
2VG,0.78,2016,FALSE,806.4,Danvers
2VH,0.7682,2016,FALSE,928.2,Danvers
2VN,0.9952,2016,FALSE,1741.35,Peabody
2VP,0.9753,2016,FALSE,182.16,Peabody
2VQ,0.843,2016,FALSE,123.28,Peabody
2VR,0.9741,2016,TRUE,1717.85,Peabody
2VT,0.5691,2016,FALSE,443.3,Peabody
2VU,0.7299,2016,FALSE,495.85,Peabody
2VV,0.7493,2016,FALSE,495.85,Peabody
2VW,0.7422,2016,FALSE,770.04,Peabody
2VX,0.7402,2016,FALSE,770.04,Peabody
2VY,0.9595,2016,FALSE,2729.04,Peabody
2W0,0.8428,2016,FALSE,453.14,Peabody
2W1,0.739,2016,FALSE,1160.65,Peabody
2W2,0.9924,2016,FALSE,749.21,Peabody
2W3,0.9559,2016,FALSE,456.5,Lynnfield
2W4,0.9008,2016,FALSE,362.85,Lynnfield
2W5,0.9131,2016,FALSE,362.85,Lynnfield
2W6,0.9495,2016,FALSE,375.15,Lynnfield
2W7,0.9449,2016,FALSE,375.15,Lynnfield
2Y3,0.4112,2016,FALSE,143.08,Topsfield
306,0.3765,2016,TRUE,1353,Beverly
307,0.4858,2016,TRUE,674.73,Beverly
308,0.89,2016,TRUE,2761.2,Beverly
309,0.5348,2016,FALSE,912.6,Beverly
30A,0.8094,2016,FALSE,712.17,Beverly
30J,0.8686,2016,FALSE,532.56,Danvers
30K,0.8875,2016,FALSE,1492.75,Danvers
30L,0.5306,2016,TRUE,383.6,Gloucester
30M,0.5001,2016,TRUE,128.48,Gloucester
30N,0.848,2016,FALSE,109.2,Gloucester
30P,1,2016,FALSE,153.45,Rockport
30Q,0.9554,2016,FALSE,259.7,Gloucester
31A,0.994,2016,FALSE,2413.76,Lynn
31B,0.9555,2016,FALSE,1086.01,Lynnfield
31C,0.7479,2016,FALSE,806.13,Saugus
31D,0.8008,2016,FALSE,534.91,Manchester
31L,0.857,2016,TRUE,102.08,Middleton
31M,0.6363,2016,TRUE,311.26,Salem
31Q,0.9752,2016,FALSE,605.79,Wenham
31T,0.7511,2016,FALSE,1335,Peabody
