psiyear,psi,route,direction,FederalAidRouteNumber,segmentid
2011,3.68042441,I93 NB,NB,I-93,id87086
2011,2.7,I95 SB,SB,I-95,id87523
2011,2.7,I95 SB,SB,I-95,id87522
2011,2.81060094,I95 SB,SB,I-95,id112755
2011,4.3515633,I95 SB,SB,I-95,id112754
2011,4.5,I95 SB,SB,I-95,id112753
2011,2.7,I95 SB,SB,I-95,id112785
2011,2.7,I95 SB,SB,I-95,id112785
2011,4.5,I93 NB,NB,I-93,id318545
2011,4.5,I93 SB,SB,I-93,id319593
2011,4.41218913,I93 SB,SB,I-93,id319577
2011,4.5,I93 SB,SB,I-93,id319576
2011,4.5,I93 SB,SB,I-93,id319575
2011,4.5,I93 NB,NB,I-93,id320832
2011,4.5,I93 NB,NB,I-93,id320831
2011,2.9,I93 NB,NB,I-93,id251825
2011,3.28984047,I93 SB,SB,I-93,id319579
2011,3.39202453,I93 SB,SB,I-93,id319578
2011,4.5,I93 NB,NB,I-93,id319626
2011,4.5,I93 NB,NB,I-93,id320825
2011,4.5,I93 SB,SB,I-93,id321287
2011,4.44624728,I93 SB,SB,I-93,id321286
2011,4.5,I93 NB,NB,I-93,id320825
2011,2.97434944,I93 NB,NB,I-93,id252043
2011,2.83771428,I93 NB,NB,I-93,id252043
2011,3.2268356,I93 SB,SB,I-93,id252042
2011,4.5,I93 SB,SB,I-93,id252432
2011,2.9,I93 NB,NB,I-93,id320845
2011,4.5,I93 NB,NB,I-93,id320840
2011,3.84453837,I93 NB,NB,I-93,id320844
2011,4.5,I93 NB,NB,I-93,id69163
2011,4.5,I93 NB,NB,I-93,id70090
2011,4.5,I93 NB,NB,I-93,id70089
2011,4.5,I93 NB,NB,I-93,id70089
2011,4.5,I93 SB,SB,I-93,id70663
2011,4.5,I93 NB,NB,I-93,id68696
2011,4.5,I93 SB,SB,I-93,id70699
2011,4.5,I93 SB,SB,I-93,id70699
2011,4.5,I93 SB,SB,I-93,id70670
2011,3.04653333,I93 NB,NB,I-93,id318538
2011,4.5,I93 NB,NB,I-93,id318605
2011,4.5,I93 NB,NB,I-93,id318605
2011,4.5,I93 SB,SB,I-93,id319594
2011,4.5,I93 SB,SB,I-93,id319594
2011,4.47973387,I93 NB,NB,I-93,id318499
2011,3.62376425,I93 NB,NB,I-93,id318531
2011,4.5,I93 SB,SB,I-93,id319564
2011,4.5,I93 SB,SB,I-93,id319574
2012,4.5,I495 NB,NB,I495,id34697
2012,2.9,I495 SB,SB,I495,id35189
2012,4.5,I495 NB,NB,I495,id148221
2012,3.91868405,I495 SB,SB,I495,id148813
2012,3.98193526,I495 NB,NB,I495,id153467
2012,4.5,I495 NB,NB,I495,id188110
2012,3.78107819,I90 EB,EB,I-90,id188457
2012,4.44406948,I495 SB,SB,I495,id188890
2012,2.85512173,I495 NB,NB,I495,id152853
2012,2.9,I495 SB,SB,I495,id154101
2012,2.94160328,I495 SB,SB,I495,id154116
2012,4.1063889,I495 NB,NB,I495,id188558
2012,2.77235065,I495 NB,NB,I495,id248241
2012,2.81361467,I495 SB,SB,I495,id248778
2012,4.30637875,I495 NB,NB,I495,id446317
2012,3.84598386,I495 SB,SB,I495,id446674
2012,3.6443507,I93 NB,NB,I-93,id430038
2012,3.23895877,I93 NB,NB,I-93,id430602
2012,2.7413632,I93 SB,SB,I-93,id431238
2012,2.89741764,I93 SB,SB,I-93,id431238
2012,2.9,I93 SB,SB,I-93,id431237
2012,2.57321734,I93 SB,SB,I-93,id431237
2012,3.7125,I93 NB,NB,I-93,id473304
2012,3.02710424,I93 SB,SB,I-93,id431239
2012,4.38945138,I95 NB,NB,I-95,id106842
2012,3.97895043,I95 SB,SB,I-95,id108132
2012,3.85221272,I95 SB,SB,I-95,id108172
2012,4.32702528,I95 SB,SB,I-95,id108172
2012,4.25571014,I95 NB,NB,I-95,id246575
2012,3.279688,I95 SB,SB,I-95,id247172
2012,3.83027835,I95 NB,NB,I-95,id106835
2012,3.7115528,I95 NB,NB,I-95,id106835
2012,4.07902466,I95 NB,NB,I-95,id107555
2012,4.14064909,I95 NB,NB,I-95,id107555
2012,2.79093303,I95 SB,SB,I-95,id108110
2012,4.13555358,I95 SB,SB,I-95,id108110
2012,4.19708724,I95 NB,NB,I-95,id246559
2012,3.80102346,I95 SB,SB,I-95,id247181
2012,4.46161662,I95 NB,NB,I-95,id382414
2012,4.43903242,I95 SB,SB,I-95,id382830
2012,4.49278752,I90 WB,WB,I-90,id188879
2012,4.45133201,I495 NB,NB,I495,id188108
2012,3.90023232,I495 SB,SB,I495,id188891
2012,4.46542046,I495 SB,SB,I495,id188891
2012,2.123615,I495 NB,NB,I495,id188459
2012,2.371106,I495 NB,NB,I495,id188459
2012,4.5,I495 SB,SB,I495,id188877
2012,4.44016944,I495 NB,NB,I495,id188605
2012,4.17079151,I495 SB,SB,I495,id188881
2012,4.5,I495 SB,SB,I495,id188880
2012,2.62656779,I495 NB,NB,I495,id248269
2012,2.84178859,I495 NB,NB,I495,id248269
2012,3.8927349,I495 NB,NB,I495,id248240
2012,3.28966859,I495 SB,SB,I495,id248781
2012,3.94728441,I495 SB,SB,I495,id248777
2012,2.77623317,I495 SB,SB,I495,id248781
2012,4.5,I495 NB,NB,I495,id34696
2012,4.5,I495 NB,NB,I495,id34695
2012,2.88786315,I495 SB,SB,I495,id35188
2012,2.8534962,I495 SB,SB,I495,id35185
2012,2.7260359,I495 NB,NB,I495,id248242
2012,2.9,I495 SB,SB,I495,id248762
2012,4.5,I495 NB,NB,I495,id239374
2012,2.9,I495 SB,SB,I495,id239715
2012,4.5,I495 NB,NB,I495,id247772
2012,4.34288731,I495 NB,NB,I495,id248242
2012,2.69089703,I495 SB,SB,I495,id248779
2012,3.14038489,I495 SB,SB,I495,id248779
2012,3.29534132,I495 NB,NB,I495,id153461
2012,3.14446189,I495 NB,NB,I495,id153461
2012,2.88106796,I495 SB,SB,I495,id154115
2012,2.9,I495 SB,SB,I495,id154115
2012,3.30737675,I495 SB,SB,I495,id154118
2012,2.88055425,I495 SB,SB,I495,id154117
2012,2.85189681,I495 SB,SB,I495,id154117
2012,4.40362107,I495 NB,NB,I495,id153475
2012,4.10628874,I495 NB,NB,I495,id153473
2012,4.36417865,I495 NB,NB,I495,id153473
2012,4.31446822,I495 NB,NB,I495,id446218
2012,4.33693502,I495 NB,NB,I495,id446312
2012,3.77157463,I495 SB,SB,I495,id446673
2012,3.60272869,I495 SB,SB,I495,id446672
2012,3.99933143,I495 NB,NB,I495,id228384
2012,4.44433883,I495 NB,NB,I495,id43520
2012,4.3918348,I495 SB,SB,I495,id43859
2012,4.14060418,I90 EB,EB,I-90,id151076
2012,3.75014145,I90 WB,WB,I-90,id152251
2012,4.07161506,I495 NB,NB,I495,id190079
2012,3.96316696,I290 EB,EB,I290,id228235
2012,3.49581132,I290 WB,WB,I290,id229166
2012,4.5,I495 SB,SB,I495,id229169
2012,3.78679987,I90 EB,EB,I-90,id419528
2012,3.57966499,I290 EB,EB,I290,id227222
2012,2.948905,I290 EB,EB,I290,id227222
2012,3.7125,I290 WB,WB,I290,id229167
2012,3.28903819,I290 WB,WB,I290,id229167
2012,4.48873834,I495 NB,NB,I495,id227055
2012,4.5,I495 NB,NB,I495,id227392
2012,3.63934729,I290 EB,EB,I290,id227424
2012,4.5,I495 NB,NB,I495,id228239
2012,4.5,I495 NB,NB,I495,id228239
2012,4.48504443,I495 NB,NB,I495,id228237
2012,4.33541117,I495 NB,NB,I495,id228547
2012,4.46409243,I495 SB,SB,I495,id229118
2012,4.5,I495 SB,SB,I495,id229117
2012,4.5,I495 SB,SB,I495,id229116
2012,4.0822018,I290 WB,WB,I290,id229115
2012,4.29816996,I495 SB,SB,I495,id229114
2012,4.5,I495 SB,SB,I495,id229161
2012,4.44668929,I495 SB,SB,I495,id229159
2012,2.73806861,I290 WB,WB,I290,id229158
2012,4.5,I495 SB,SB,I495,id229156
2012,4.5,I495 SB,SB,I495,id229156
2012,3.88141762,I495 SB,SB,I495,id229155
2012,4.5,I495 SB,SB,I495,id229161
2012,4.39709819,I495 SB,SB,I495,id190559
2012,4.5,I495 NB,NB,I495,id228227
2012,2.538457,I290 EB,EB,I290,id228232
2012,4.5,I495 NB,NB,I495,id228459
2012,4.14972296,I90 EB,EB,I-90,id188109
2012,3.94737197,I90 EB,EB,I-90,id188449
2012,4.32356713,I90 EB,EB,I-90,id188450
2012,3.21604549,I90 WB,WB,I-90,id188889
2012,4.5,I495 SB,SB,I495,id188888
2012,4.29246045,I495 SB,SB,I495,id188888
2012,3.47585846,I495 NB,NB,I495,id188223
2012,2.9,I90 WB,WB,I-90,id188878
2012,3.67521523,I90 WB,WB,I-90,id188876
2012,2.78931876,I495 SB,SB,I495,id188886
2012,3.36888383,I90 WB,WB,I-90,id188887
2012,3.7125,I495 NB,NB,I495,id228383
2012,3.7125,I495 NB,NB,I495,id353107
2012,3.75412162,I495 NB,NB,I495,id353371
2012,3.7125,I495 NB,NB,I495,id353394
2012,3.54171822,I495 NB,NB,I495,id353393
2012,3.17531555,I495 SB,SB,I495,id353895
2012,4.25702705,I495 SB,SB,I495,id353891
2012,3.7125,I495 SB,SB,I495,id353862
2012,4.5,I495 SB,SB,I495,id353896
2012,4.5,I495 SB,SB,I495,id229168
2012,3.69048959,I90 EB,EB,I-90,id353106
2012,3.63843388,I90 WB,WB,I-90,id353894
2012,4.11326665,I90 WB,WB,I-90,id353893
2012,3.29277669,I90 WB,WB,I-90,id353861
2012,3.20025052,I90 EB,EB,I-90,id15939
2012,3.68868303,I90 WB,WB,I-90,id16558
2012,3.46833374,I90 EB,EB,I-90,id353377
2012,4.5,I495 NB,NB,I495,id66677
2012,4.40732613,I495 SB,SB,I495,id66998
2012,3.40726744,I495 NB,NB,I495,id207630
2012,2.87453475,I495 NB,NB,I495,id207629
2012,3.45661855,I495 NB,NB,I495,id208122
2012,3.10338409,I495 SB,SB,I495,id208469
2012,3.38040375,I495 SB,SB,I495,id208468
2012,3.47880678,I495 SB,SB,I495,id208465
2012,3.12851848,I495 SB,SB,I495,id208464
2012,3.20698065,I495 NB,NB,I495,id207615
2012,3.43649444,I495 NB,NB,I495,id208130
2012,1.205447,I495 NB,NB,I495,id208127
2012,3.7125,I495 NB,NB,I495,id207616
2012,1.468919,I495 SB,SB,I495,id208484
2012,3.1875,I495 SB,SB,I495,id208491
2012,3.8164583,I495 SB,SB,I495,id208488
2012,4.5,I495 NB,NB,I495,id43516
2012,4.13607809,I495 SB,SB,I495,id43840
2012,4.5,I495 SB,SB,I495,id43858
2012,4.38473318,I495 NB,NB,I495,id43330
2012,2.502891,I495 NB,NB,I495,id43330
2012,4.5,I495 SB,SB,I495,id43840
2012,4.5,I495 SB,SB,I495,id43841
2012,4.5,I495 NB,NB,I495,id66686
2012,4.5,I495 SB,SB,I495,id66999
2012,4.5,I495 NB,NB,I495,id43331
2012,4.5,I495 SB,SB,I495,id67004
2012,4.5,I495 NB,NB,I495,id66678
2012,4.5,I495 NB,NB,I495,id66851
2012,4.5,I495 NB,NB,I495,id66676
2012,4.5,I495 SB,SB,I495,id67000
2012,4.5,I495 SB,SB,I495,id67006
2012,3.53269515,I495 NB,NB,I495,id208118
2012,3.78342051,I495 SB,SB,I495,id208467
2012,3.7125,I495 NB,NB,I495,id207647
2012,3.63719732,I495 NB,NB,I495,id207646
2012,3.44701155,I495 SB,SB,I495,id208487
2012,4.40706769,I495 SB,SB,I495,id208483
2012,3.62925968,I90 EB,EB,I-90,id150120
2012,4.1268764,I90 EB,EB,I-90,id151087
2012,4.49414958,I90 EB,EB,I-90,id151087
2012,4.06108126,I90 WB,WB,I-90,id152256
2012,3.72877793,I90 WB,WB,I-90,id152261
2012,3.59001501,I90 WB,WB,I-90,id152259
2012,3.8012338,I90 WB,WB,I-90,id152254
2012,4.4433305,I90 WB,WB,I-90,id152178
2012,4.13614885,I90 EB,EB,I-90,id151242
2012,4.39648142,I90 EB,EB,I-90,id151242
2012,3.85640051,I90 WB,WB,I-90,id152252
2012,3.7417864,I95 NB,NB,I-95,id392745
2012,3.7332412,I95 SB,SB,I-95,id393973
2012,3.03110368,I95 SB,SB,I-95,id394016
2012,4.01008789,I95 SB,SB,I-95,id394015
2012,3.70930304,I90 EB,EB,I-90,id420146
2012,3.80330429,I90 WB,WB,I-90,id420587
2012,3.22073831,I90 WB,WB,I-90,id420634
2012,3.17655713,I90 WB,WB,I-90,id420633
2012,4.5,I90 WB,WB,I-90,id420633
2012,4.5,I90 WB,WB,I-90,id420633
2012,4.2247318,I90 WB,WB,I-90,id420632
2012,4.45453598,I95 NB,NB,I-95,id392743
2012,4.38858215,I90 EB,EB,I-90,id420063
2012,3.97491701,I90 EB,EB,I-90,id420063
2012,4.49793126,I90 EB,EB,I-90,id420060
2012,4.01018566,I90 EB,EB,I-90,id260272
2012,4.33095196,I90 EB,EB,I-90,id260271
2012,3.8826399,I90 WB,WB,I-90,id260985
2012,4.1443156,I90 EB,EB,I-90,id259620
2012,3.92074334,I90 EB,EB,I-90,id259621
2012,3.86542515,I90 WB,WB,I-90,id261005
2012,4.36857924,I90 EB,EB,I-90,id401356
2012,3.82045105,I90 WB,WB,I-90,id401795
2012,3.80338481,I90 EB,EB,I-90,id468017
2012,3.845029,I90 WB,WB,I-90,id468016
2012,4.21465717,I90 EB,EB,I-90,id260269
2012,3.97673864,I90 WB,WB,I-90,id401794
2012,4.13686755,I90 WB,WB,I-90,id420588
2012,4.37227818,I90 EB,EB,I-90,id259622
2012,3.76378719,I90 WB,WB,I-90,id261004
2012,3.88515003,I90 EB,EB,I-90,id401355
2012,4.11533842,I90 EB,EB,I-90,id56243
2012,2.16451774,I90 WB,WB,I-90,id62218
2012,2.68109612,I93 SB,SB,I-93,id62685
2012,2.82922748,I93 SB,SB,I-93,id62709
2012,1.911692,I93 SB,SB,I-93,id62742
2012,2.33993783,I93 SB,SB,I-93,id62936
2012,4.30653228,I90 EB,EB,I-90,id62958
2012,4.28154643,I90 EB,EB,I-90,id62958
2012,3.94887532,I93 SB,SB,I-93,id238762
2012,4.45073916,I95 NB,NB,I-95,id262432
2012,4.22050298,I95 SB,SB,I-95,id262924
2012,3.79005438,I90 EB,EB,I-90,id275069
2012,4.499357,I90 WB,WB,I-90,id276380
2012,4.32128639,I90 WB,WB,I-90,id276379
2012,4.03376374,I95 SB,SB,I-95,id394013
2012,2.56293625,I93 SB,SB,I-93,id452424
2012,2.67688665,I90 WB,WB,I-90,id452493
2012,2.71153809,I93 NB,NB,I-93,id452599
2012,3.08780093,I90 WB,WB,I-90,id453616
2012,3.4365343,I90 EB,EB,I-90,id56254
2012,2.003688,I93 NB,NB,I-93,id56378
2012,4.27340063,I90 WB,WB,I-90,id62698
2012,4.04472508,I95 NB,NB,I-95,id262437
2012,3.35440301,I95 SB,SB,I-95,id262919
2012,4.48296189,I90 EB,EB,I-90,id275016
2012,2.15044995,I93 NB,NB,I-93,id350269
2012,2.83997517,I93 SB,SB,I-93,id351198
2012,4.43453237,I95 NB,NB,I-95,id403356
2012,4.29040061,I95 SB,SB,I-95,id404979
2012,4.46841106,I95 NB,NB,I-95,id420027
2012,4.39933877,I95 SB,SB,I-95,id420625
2012,4.5,I95 NB,NB,I-95,id272945
2012,4.5,I95 NB,NB,I-95,id275033
2012,4.5,I95 SB,SB,I-95,id276301
2012,4.5,I95 SB,SB,I-95,id276378
2012,4.5,I95 SB,SB,I-95,id276378
2012,4.5,I95 SB,SB,I-95,id276317
2012,3.82033015,I95 NB,NB,I-95,id275086
2012,3.92934724,I95 SB,SB,I-95,id276384
2012,2.70737034,I95 SB,SB,I-95,id262892
2012,2.60449899,I95 NB,NB,I-95,id403437
2012,2.87260898,I95 SB,SB,I-95,id405033
2012,2.230648,I95 SB,SB,I-95,id404989
2012,3.81750183,I95 NB,NB,I-95,id261044
2012,3.16675151,I95 NB,NB,I-95,id403485
2012,1.47721,I95 NB,NB,I-95,id404674
2012,3.51651309,I95 SB,SB,I-95,id404980
2012,4.44273171,I95 NB,NB,I-95,id261232
2012,2.790229,I95 NB,NB,I-95,id262468
2012,3.08173415,I95 NB,NB,I-95,id262468
2012,2.94282069,I95 SB,SB,I-95,id262897
2012,4.48990285,I95 NB,NB,I-95,id262470
2012,2.801078,I95 SB,SB,I-95,id262921
2012,3.28650914,I95 SB,SB,I-95,id262921
2012,3.39837663,I95 SB,SB,I-95,id262920
2012,2.373708,I95 NB,NB,I-95,id111100
2012,4.20676624,I95 NB,NB,I-95,id111130
2012,3.31211927,I95 SB,SB,I-95,id112718
2012,3.7125,I95 SB,SB,I-95,id112720
2012,3.273781,I95 SB,SB,I-95,id112790
2012,3.18343683,I95 SB,SB,I-95,id112790
2012,1.62358,I95 NB,NB,I-95,id112222
2012,3.66384411,I95 NB,NB,I-95,id112222
2012,3.88677834,I95 SB,SB,I-95,id112733
2012,4.23135751,I95 SB,SB,I-95,id112726
2012,2.918409,I95 SB,SB,I-95,id262916
2012,3.43037101,I95 SB,SB,I-95,id262925
2012,3.66119255,I95 NB,NB,I-95,id262238
2012,3.1875,I95 NB,NB,I-95,id262439
2012,2.99445745,I95 NB,NB,I-95,id262439
2012,4.5,I95 NB,NB,I-95,id272946
2012,3.84178621,I90 WB,WB,I-90,id276379
2012,4.5,I95 NB,NB,I-95,id420047
2012,4.27802809,I95 NB,NB,I-95,id420047
2012,3.071223,I90 EB,EB,I-90,id420038
2012,4.5,I95 SB,SB,I-95,id420631
2012,4.5,I95 SB,SB,I-95,id420630
2012,4.5,I95 SB,SB,I-95,id420629
2012,2.420553,I90 WB,WB,I-90,id420628
2012,4.0333161,I95 SB,SB,I-95,id420626
2012,4.3579752,I90 WB,WB,I-90,id420632
2012,2.24115846,I90 WB,WB,I-90,id420632
2012,3.92407568,I90 EB,EB,I-90,id275016
2012,4.34306842,I95 NB,NB,I-95,id275090
2012,4.5,I95 SB,SB,I-95,id276316
2012,4.5,I95 NB,NB,I-95,id275083
2012,4.5,I95 SB,SB,I-95,id276383
2012,4.5,I95 SB,SB,I-95,id276382
2012,3.94341486,I95 SB,SB,I-95,id276382
2012,2.28857845,I90 EB,EB,I-90,id420060
2012,3.11508284,I90 EB,EB,I-90,id420060
2012,4.03841496,I95 NB,NB,I-95,id420030
2012,4.41575452,I95 NB,NB,I-95,id420030
2012,4.49816539,I90 EB,EB,I-90,id275016
2012,4.5,I90 WB,WB,I-90,id276380
2012,4.5,I95 NB,NB,I-95,id391685
2012,3.71307513,I95 SB,SB,I-95,id394017
2012,4.46587071,I95 SB,SB,I-95,id394015
2012,4.5,I95 NB,NB,I-95,id392743
2012,4.5,I95 NB,NB,I-95,id392832
2012,4.5,I95 NB,NB,I-95,id390950
2012,4.5,I95 NB,NB,I-95,id390992
2012,3.81221678,I95 SB,SB,I-95,id394014
2012,3.23655442,I95 SB,SB,I-95,id394014
2012,4.5,I95 NB,NB,I-95,id391700
2012,4.5,I95 NB,NB,I-95,id391699
2012,4.5,I95 NB,NB,I-95,id392738
2012,3.71447025,I95 SB,SB,I-95,id393972
2012,3.52602457,I95 SB,SB,I-95,id393969
2012,4.5,I90 WB,WB,I-90,id276402
2012,4.09091055,I90 WB,WB,I-90,id276380
2012,4.38221005,I90 WB,WB,I-90,id276380
2012,3.7125,I90 EB,EB,I-90,id275077
2012,4.5,I90 WB,WB,I-90,id276402
2012,3.64485423,I90 EB,EB,I-90,id275079
2012,3.49755943,I90 EB,EB,I-90,id275077
2012,3.8429728,I90 WB,WB,I-90,id276381
2012,2.69721002,I90 EB,EB,I-90,id56243
2012,2.33762472,I90 EB,EB,I-90,id56236
2012,1.97412874,I90 EB,EB,I-90,id56236
2012,3.15986757,I90 WB,WB,I-90,id62694
2012,2.46740199,I90 WB,WB,I-90,id62694
2012,2.18645548,I90 EB,EB,I-90,id481270
2012,3.18273874,I90 WB,WB,I-90,id481269
2012,4.5,I90 WB,WB,I-90,id62219
2012,4.5,I90 WB,WB,I-90,id62703
2012,4.48934791,I90 WB,WB,I-90,id62956
2012,4.46356099,I90 EB,EB,I-90,id80803
2012,4.42598897,I90 WB,WB,I-90,id81259
2012,4.5,I93 SB,SB,I-93,id238763
2012,4.5,I93 NB,NB,I-93,id237527
2012,1.663968,I93 SB,SB,I-93,id62743
2012,2.06736456,I93 SB,SB,I-93,id351256
2012,2.225934,I93 NB,NB,I-93,id56379
2012,2.46150496,I93 NB,NB,I-93,id56378
2012,2.92073226,I93 NB,NB,I-93,id350268
2012,2.2534822,I93 NB,NB,I-93,id350268
2012,2.015274,I93 SB,SB,I-93,id351203
2012,2.020824,I93 NB,NB,I-93,id452204
2012,2.275954,I93 NB,NB,I-93,id452203
2012,4.30373269,I93 SB,SB,I-93,id238762
2012,2.69567687,I93 NB,NB,I-93,id350930
2012,2.673069,I93 NB,NB,I-93,id350930
2012,2.91878327,I93 SB,SB,I-93,id351263
2012,4.15273255,I93 NB,NB,I-93,id238248
2012,3.54541772,I93 NB,NB,I-93,id238244
2012,3.9707733,I93 NB,NB,I-93,id238244
2012,4.5,I93 SB,SB,I-93,id238755
2012,3.7125,I93 NB,NB,I-93,id350930
2012,2.58965,I93 NB,NB,I-93,id56216
2012,2.528155,I93 SB,SB,I-93,id62931
2012,2.052374,I93 NB,NB,I-93,id55811
2012,3.92666458,I90 WB,WB,I-90,id62957
2012,4.1173712,I90 WB,WB,I-90,id62956
2012,4.1589456,I90 WB,WB,I-90,id62959
2012,2.66893488,I90 EB,EB,I-90,id62958
2012,3.21070794,I90 EB,EB,I-90,id62958
2012,3.3618227,I90 WB,WB,I-90,id62957
2012,4.5,I90 WB,WB,I-90,id62957
2012,2.89717294,I90 EB,EB,I-90,id457317
2012,3.53952399,I90 WB,WB,I-90,id470632
2012,3.02137864,I93 NB,NB,I-93,id55834
2012,2.832062,I93 NB,NB,I-93,id56208
2012,2.741678,I93 NB,NB,I-93,id56208
2012,2.31769058,I93 SB,SB,I-93,id62599
2012,2.78283883,I93 SB,SB,I-93,id62926
2012,2.67682,I93 SB,SB,I-93,id474810
2012,2.585719,I93 SB,SB,I-93,id62685
2012,3.0071046,I93 SB,SB,I-93,id452298
2012,2.95934452,I93 NB,NB,I-93,id452595
2012,2.5490456,I93 NB,NB,I-93,id452471
2012,4.14609029,I93 NB,NB,I-93,id56275
2012,3.40110663,I93 NB,NB,I-93,id452429
2012,2.73202522,I93 SB,SB,I-93,id452423
2012,3.53659469,I93 NB,NB,I-93,id452430
2012,2.342863,I93 SB,SB,I-93,id452486
2012,2.7551256,I90 WB,WB,I-90,id452493
2012,2.149725,I93 SB,SB,I-93,id452458
2012,2.26842238,I90 EB,EB,I-90,id457317
2012,2.5493677,I90 EB,EB,I-90,id457317
2012,2.810931,I93 NB,NB,I-93,id55774
2012,1.875497,I93 SB,SB,I-93,id62588
2012,2.138728,I93 SB,SB,I-93,id62588
2012,1.6180079,I90 WB,WB,I-90,id62945
2012,1.95326178,I90 WB,WB,I-90,id62945
2012,2.918621,I93 SB,SB,I-93,id452485
2012,2.056614,I90 WB,WB,I-90,id452477
2012,1.82652846,I90 WB,WB,I-90,id452477
2012,2.53833777,I90 EB,EB,I-90,id452696
2012,2.33134925,I90 EB,EB,I-90,id452696
2012,2.20511818,I93 NB,NB,I-93,id56513
2012,2.58703444,I90 WB,WB,I-90,id452693
2012,2.74204176,I90 EB,EB,I-90,id453608
2012,2.285566,I90 WB,WB,I-90,id453616
2012,1.92626081,I93 NB,NB,I-93,id452470
2012,2.82637813,I90 EB,EB,I-90,id452696
2012,2.82241817,I90 EB,EB,I-90,id452696
2012,4.30379258,I93 NB,NB,I-93,id56277
2012,2.59533286,I93 SB,SB,I-93,id62711
2012,3.28222101,I93 SB,SB,I-93,id62710
2012,2.9,I93 SB,SB,I-93,id62709
2012,4.03719265,I93 NB,NB,I-93,id56288
2012,3.84623926,I93 NB,NB,I-93,id56288
2012,3.19883606,I93 NB,NB,I-93,id56285
2012,2.48973507,I93 NB,NB,I-93,id56285
2012,3.64206735,I93 NB,NB,I-93,id56281
2012,3.63125098,I93 SB,SB,I-93,id62712
2012,2.0357925,I93 SB,SB,I-93,id62711
2012,3.39043941,I93 NB,NB,I-93,id56291
2012,3.72090563,I93 SB,SB,I-93,id62713
2012,3.16441657,I93 SB,SB,I-93,id474806
2012,3.53506542,I93 NB,NB,I-93,id474805
2012,3.00861047,I93 NB,NB,I-93,id51245
2012,2.198085,I93 NB,NB,I-93,id51245
2012,3.07977386,I93 NB,NB,I-93,id252458
2012,2.776868,I93 NB,NB,I-93,id252457
2012,2.42838649,I93 SB,SB,I-93,id252456
2012,3.14748194,I93 SB,SB,I-93,id62240
2012,2.012624,I93 NB,NB,I-93,id251841
2012,2.97498907,I93 SB,SB,I-93,id252378
2012,3.48072145,I93 SB,SB,I-93,id252436
2012,2.44255591,I93 SB,SB,I-93,id252436
2012,4.20911938,I93 SB,SB,I-93,id252385
2012,4.0530599,I95 NB,NB,I-95,id82010
2012,3.3404018,I95 NB,NB,I-95,id206062
2012,4.5,I93 SB,SB,I-93,id238746
2012,4.5,I93 SB,SB,I-93,id238744
2012,4.32001715,I93 SB,SB,I-93,id238744
2012,4.5,I93 NB,NB,I-93,id366309
2012,2.86700856,I95 NB,NB,I-95,id388418
2012,3.39674461,I93 NB,NB,I-93,id436098
2012,2.85378438,I95 SB,SB,I-95,id206581
2012,3.04075156,I95 SB,SB,I-95,id206578
2012,4.32942637,I93 NB,NB,I-93,id238224
2012,4.5,I93 NB,NB,I-93,id238224
2012,4.42532755,I93 SB,SB,I-93,id238751
2012,4.2611967,I93 SB,SB,I-93,id367119
2012,4.5,I93 SB,SB,I-93,id367152
2012,2.92796143,I95 NB,NB,I-95,id388574
2012,3.20642233,I95 SB,SB,I-95,id388749
2012,2.91595316,I93 SB,SB,I-93,id436870
2012,2.9179414,I95 NB,NB,I-95,id205074
2012,3.0574095,I95 NB,NB,I-95,id205905
2012,2.75,I95 NB,NB,I-95,id206001
2012,3.23983388,I95 SB,SB,I-95,id206538
2012,3.74247138,I95 SB,SB,I-95,id393975
2012,3.01946246,I95 NB,NB,I-95,id205058
2012,3.14520747,I95 NB,NB,I-95,id205073
2012,2.75,I95 NB,NB,I-95,id206001
2012,2.6625,I95 SB,SB,I-95,id206583
2012,2.75,I95 SB,SB,I-95,id206583
2012,2.64689655,I95 SB,SB,I-95,id206544
2012,2.6625,I95 SB,SB,I-95,id206543
2012,4.5,I95 NB,NB,I-95,id391786
2012,4.5,I95 NB,NB,I-95,id391785
2012,4.5,I95 NB,NB,I-95,id392837
2012,4.5,I95 SB,SB,I-95,id394013
2012,3.3805544,I95 NB,NB,I-95,id205904
2012,3.2168645,I95 NB,NB,I-95,id205904
2012,2.89287856,I95 SB,SB,I-95,id206539
2012,2.86514752,I95 SB,SB,I-95,id206535
2012,2.9,I95 SB,SB,I-95,id206580
2012,2.9,I95 SB,SB,I-95,id206580
2012,2.6625,I95 NB,NB,I-95,id205899
2012,2.88128787,I95 NB,NB,I-95,id205899
2012,2.87244584,I95 NB,NB,I-95,id205897
2012,2.84539877,I95 NB,NB,I-95,id206063
2012,2.9,I95 SB,SB,I-95,id206537
2012,2.80728265,I95 SB,SB,I-95,id206529
2012,2.75,I95 SB,SB,I-95,id206528
2012,2.81244613,I95 NB,NB,I-95,id82609
2012,2.9,I95 NB,NB,I-95,id82609
2012,2.88635593,I95 SB,SB,I-95,id83084
2012,3.30454487,I95 SB,SB,I-95,id83084
2012,2.82677844,I95 NB,NB,I-95,id204444
2012,2.9,I95 NB,NB,I-95,id205057
2012,2.75,I95 SB,SB,I-95,id206577
2012,2.75645348,I95 SB,SB,I-95,id206575
2012,2.75,I95 SB,SB,I-95,id206577
2012,3.81231113,I95 NB,NB,I-95,id82009
